"X.1","X","council","site","beachbugs","beach_id","region","longitude","latitude","date","day","month","year","logbeachbugs","beachbugsdiff","buggier_all","buggier_site"
155,155,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"10/09/2013",10,9,2013,0,1,FALSE,FALSE
156,156,"Randwick Council","Gordons Bay (East)",5,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"22/09/2013",22,9,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
157,157,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"20/10/2013",20,10,2013,1.09861228866811,1.90138771133189,FALSE,FALSE
158,158,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"23/12/2013",23,12,2013,-Inf,Inf,FALSE,FALSE
159,159,"Randwick Council","Gordons Bay (East)",68,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"31/12/2013",31,12,2013,4.21950770517611,63.7804922948239,TRUE,TRUE
160,160,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"07/12/2013",7,12,2013,0,1,FALSE,FALSE
161,161,"Randwick Council","Little Bay Beach",420,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"31/12/2013",31,12,2013,6.04025471127741,413.959745288723,TRUE,TRUE
162,162,"Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"23/12/2013",23,12,2013,1.09861228866811,1.90138771133189,FALSE,FALSE
163,163,"Randwick Council","Little Bay Beach",9,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"07/12/2013",7,12,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
164,164,"Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"20/10/2013",20,10,2013,1.09861228866811,1.90138771133189,FALSE,FALSE
165,165,"Randwick Council","Little Bay Beach",25,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"13/12/2013",13,12,2013,3.2188758248682,21.7811241751318,FALSE,FALSE
166,166,"Randwick Council","Little Bay Beach",8,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"22/09/2013",22,9,2013,2.07944154167984,5.92055845832016,FALSE,FALSE
167,167,"Randwick Council","Little Bay Beach",9,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"29/11/2013",29,11,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
168,168,"Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"10/09/2013",10,9,2013,0.693147180559945,1.30685281944005,FALSE,FALSE
169,169,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"02/09/2013",2,9,2013,0,1,FALSE,FALSE
170,170,"Randwick Council","Little Bay Beach",8,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"13/11/2013",13,11,2013,2.07944154167984,5.92055845832016,FALSE,FALSE
171,171,"Randwick Council","Little Bay Beach",34,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"05/11/2013",5,11,2013,3.52636052461616,30.4736394753838,TRUE,FALSE
172,172,"Randwick Council","Little Bay Beach",26,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"21/11/2013",21,11,2013,3.25809653802148,22.7419034619785,FALSE,FALSE
173,173,"Randwick Council","Little Bay Beach",33,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"28/10/2013",28,10,2013,3.49650756146648,29.5034924385335,FALSE,FALSE
174,174,"Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"12/10/2013",12,10,2013,0.693147180559945,1.30685281944005,FALSE,FALSE
175,175,"Randwick Council","Little Bay Beach",11,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"04/10/2013",4,10,2013,2.39789527279837,8.60210472720163,FALSE,FALSE
176,176,"Randwick Council","Little Bay Beach",5,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"28/09/2013",28,9,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
177,177,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"16/09/2013",16,9,2013,0,1,FALSE,FALSE
178,178,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"29/08/2013",29,8,2013,-Inf,Inf,FALSE,FALSE
179,179,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"30/07/2013",30,7,2013,-Inf,Inf,FALSE,FALSE
180,180,"Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"18/07/2013",18,7,2013,0.693147180559945,1.30685281944005,FALSE,FALSE
181,181,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"06/07/2013",6,7,2013,-Inf,Inf,FALSE,FALSE
182,182,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"12/06/2013",12,6,2013,0,1,FALSE,FALSE
183,183,"Randwick Council","Little Bay Beach",59,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"24/06/2013",24,6,2013,4.07753744390572,54.9224625560943,TRUE,TRUE
184,184,"Randwick Council","Little Bay Beach",6,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"06/06/2013",6,6,2013,1.79175946922805,4.20824053077195,FALSE,FALSE
185,185,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"20/05/2013",20,5,2013,-Inf,Inf,FALSE,FALSE
186,186,"Randwick Council","Little Bay Beach",4,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"01/05/2013",1,5,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
187,187,"Randwick Council","Little Bay Beach",4,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"14/05/2013",14,5,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
188,188,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"07/05/2013",7,5,2013,-Inf,Inf,FALSE,FALSE
189,189,"Randwick Council","Little Bay Beach",4,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"24/04/2013",24,4,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
190,190,"Randwick Council","Little Bay Beach",10,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"06/04/2013",6,4,2013,2.30258509299405,7.69741490700595,FALSE,FALSE
191,191,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"19/03/2013",19,3,2013,-Inf,Inf,FALSE,FALSE
192,192,"Randwick Council","Little Bay Beach",160,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"17/02/2013",17,2,2013,5.07517381523383,154.924826184766,TRUE,TRUE
193,193,"Randwick Council","Little Bay Beach",56,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"01/03/2013",1,3,2013,4.02535169073515,51.9746483092649,TRUE,TRUE
194,194,"Randwick Council","Little Bay Beach",5,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"13/03/2013",13,3,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
195,195,"Randwick Council","Little Bay Beach",45,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"24/01/2013",24,1,2013,3.80666248977032,41.1933375102297,TRUE,FALSE
196,196,"Randwick Council","Little Bay Beach",7,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"08/08/2013",8,8,2013,1.94591014905531,5.05408985094469,FALSE,FALSE
197,197,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"14/08/2013",14,8,2013,0,1,FALSE,FALSE
198,198,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"16/08/2013",16,8,2013,-Inf,Inf,FALSE,FALSE
199,199,"Randwick Council","Little Bay Beach",27,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"22/08/2013",22,8,2013,3.29583686600433,23.7041631339957,FALSE,FALSE
200,200,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"24/07/2013",24,7,2013,-Inf,Inf,FALSE,FALSE
201,201,"Randwick Council","Little Bay Beach",9,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"12/07/2013",12,7,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
202,202,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"17/06/2013",17,6,2013,0,1,FALSE,FALSE
203,203,"Randwick Council","Little Bay Beach",4900,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"30/06/2013",30,6,2013,8.49699048409872,4891.5030095159,TRUE,TRUE
204,204,"Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"31/05/2013",31,5,2013,0.693147180559945,1.30685281944005,FALSE,FALSE
205,205,"Randwick Council","Little Bay Beach",9,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"25/05/2013",25,5,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
206,206,"Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"18/04/2013",18,4,2013,-Inf,Inf,FALSE,FALSE
207,207,"Randwick Council","Little Bay Beach",20,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"12/04/2013",12,4,2013,2.99573227355399,17.004267726446,FALSE,FALSE
208,208,"Randwick Council","Little Bay Beach",420,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"25/03/2013",25,3,2013,6.04025471127741,413.959745288723,TRUE,TRUE
209,209,"Randwick Council","Little Bay Beach",50,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"02/04/2013",2,4,2013,3.91202300542815,46.0879769945719,TRUE,TRUE
210,210,"Randwick Council","Little Bay Beach",31,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"07/03/2013",7,3,2013,3.43398720448515,27.5660127955149,FALSE,FALSE
211,211,"Randwick Council","Little Bay Beach",330,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"23/02/2013",23,2,2013,5.79909265446053,324.200907345539,TRUE,TRUE
212,212,"Randwick Council","Little Bay Beach",150,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"11/02/2013",11,2,2013,5.01063529409626,144.989364705904,TRUE,TRUE
213,213,"Randwick Council","Little Bay Beach",9,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"02/01/2013",2,1,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
214,214,"Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"06/01/2013",6,1,2013,1.09861228866811,1.90138771133189,FALSE,FALSE
215,215,"Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"18/01/2013",18,1,2013,0,1,FALSE,FALSE
216,216,"Randwick Council","Little Bay Beach",72,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"12/01/2013",12,1,2013,4.27666611901606,67.7233338809839,TRUE,TRUE
217,217,"Randwick Council","Little Bay Beach",44,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"30/01/2013",30,1,2013,3.78418963391826,40.2158103660817,TRUE,FALSE
218,218,"Randwick Council","Little Bay Beach",7,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"05/02/2013",5,2,2013,1.94591014905531,5.05408985094469,FALSE,FALSE
219,219,"Randwick Council","Malabar Beach",13,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"05/02/2013",5,2,2013,2.56494935746154,10.4350506425385,FALSE,FALSE
220,220,"Randwick Council","Malabar Beach",13,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"30/01/2013",30,1,2013,2.56494935746154,10.4350506425385,FALSE,FALSE
221,221,"Randwick Council","Malabar Beach",390,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/01/2013",12,1,2013,5.96614673912369,384.033853260876,TRUE,TRUE
222,222,"Randwick Council","Malabar Beach",15,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"18/01/2013",18,1,2013,2.70805020110221,12.2919497988978,FALSE,FALSE
223,223,"Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"02/01/2013",2,1,2013,0.693147180559945,1.30685281944005,FALSE,FALSE
224,224,"Randwick Council","Malabar Beach",23,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"17/02/2013",17,2,2013,3.13549421592915,19.8645057840709,FALSE,FALSE
225,225,"Randwick Council","Malabar Beach",390,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"23/02/2013",23,2,2013,5.96614673912369,384.033853260876,TRUE,TRUE
226,226,"Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"07/03/2013",7,3,2013,1.79175946922805,4.20824053077195,FALSE,FALSE
227,227,"Randwick Council","Malabar Beach",28,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"25/03/2013",25,3,2013,3.3322045101752,24.6677954898248,FALSE,FALSE
228,228,"Randwick Council","Malabar Beach",12,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"02/04/2013",2,4,2013,2.484906649788,9.515093350212,FALSE,FALSE
229,229,"Randwick Council","Malabar Beach",8,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/04/2013",12,4,2013,2.07944154167984,5.92055845832016,FALSE,FALSE
230,230,"Randwick Council","Malabar Beach",3,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"18/04/2013",18,4,2013,1.09861228866811,1.90138771133189,FALSE,FALSE
231,231,"Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/04/2013",24,4,2013,1.79175946922805,4.20824053077195,FALSE,FALSE
232,232,"Randwick Council","Malabar Beach",40,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"14/05/2013",14,5,2013,3.68887945411394,36.3111205458861,TRUE,FALSE
233,233,"Randwick Council","Malabar Beach",50,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"25/05/2013",25,5,2013,3.91202300542815,46.0879769945719,TRUE,FALSE
234,234,"Randwick Council","Malabar Beach",32,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"01/05/2013",1,5,2013,3.46573590279973,28.5342640972003,FALSE,FALSE
235,235,"Randwick Council","Malabar Beach",2500,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"30/06/2013",30,6,2013,7.82404601085629,2492.17595398914,TRUE,TRUE
236,236,"Randwick Council","Malabar Beach",40,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"17/06/2013",17,6,2013,3.68887945411394,36.3111205458861,TRUE,FALSE
237,237,"Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/07/2013",12,7,2013,0.693147180559945,1.30685281944005,FALSE,FALSE
238,238,"Randwick Council","Malabar Beach",11,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"30/07/2013",30,7,2013,2.39789527279837,8.60210472720163,FALSE,FALSE
239,239,"Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/08/2013",16,8,2013,0,1,FALSE,FALSE
240,240,"Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"14/08/2013",14,8,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
241,241,"Randwick Council","Malabar Beach",110,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/01/2013",24,1,2013,4.70048036579242,105.299519634208,TRUE,TRUE
242,242,"Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/01/2013",6,1,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
243,243,"Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"19/03/2013",19,3,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
244,244,"Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/03/2013",13,3,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
245,245,"Randwick Council","Malabar Beach",140,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"11/02/2013",11,2,2013,4.9416424226093,135.058357577391,TRUE,TRUE
246,246,"Randwick Council","Malabar Beach",24,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"01/03/2013",1,3,2013,3.17805383034795,20.8219461696521,FALSE,FALSE
247,247,"Randwick Council","Malabar Beach",52,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/04/2013",6,4,2013,3.95124371858143,48.0487562814186,TRUE,FALSE
248,248,"Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"07/05/2013",7,5,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
249,249,"Randwick Council","Malabar Beach",3,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/06/2013",6,6,2013,1.09861228866811,1.90138771133189,FALSE,FALSE
250,250,"Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"31/05/2013",31,5,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
251,251,"Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"20/05/2013",20,5,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
252,252,"Randwick Council","Malabar Beach",20,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/06/2013",24,6,2013,2.99573227355399,17.004267726446,FALSE,FALSE
253,253,"Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/06/2013",12,6,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
254,254,"Randwick Council","Malabar Beach",0,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/07/2013",6,7,2013,-Inf,Inf,FALSE,FALSE
255,255,"Randwick Council","Malabar Beach",170,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/07/2013",24,7,2013,5.13579843705026,164.86420156295,TRUE,TRUE
256,256,"Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"18/07/2013",18,7,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
257,257,"Randwick Council","Malabar Beach",54,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"08/08/2013",8,8,2013,3.98898404656427,50.0110159534357,TRUE,FALSE
258,258,"Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"22/08/2013",22,8,2013,0,1,FALSE,FALSE
259,259,"Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"29/08/2013",29,8,2013,0.693147180559945,1.30685281944005,FALSE,FALSE
260,260,"Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"10/09/2013",10,9,2013,2.30258509299405,7.69741490700595,FALSE,FALSE
261,261,"Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/09/2013",16,9,2013,1.79175946922805,4.20824053077195,FALSE,FALSE
262,262,"Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"04/10/2013",4,10,2013,1.79175946922805,4.20824053077195,FALSE,FALSE
263,263,"Randwick Council","Malabar Beach",50,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"28/10/2013",28,10,2013,3.91202300542815,46.0879769945719,TRUE,FALSE
264,264,"Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"21/11/2013",21,11,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
265,265,"Randwick Council","Malabar Beach",7,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/11/2013",13,11,2013,1.94591014905531,5.05408985094469,FALSE,FALSE
266,266,"Randwick Council","Malabar Beach",13,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/12/2013",13,12,2013,2.56494935746154,10.4350506425385,FALSE,FALSE
267,267,"Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"02/09/2013",2,9,2013,0,1,FALSE,FALSE
268,268,"Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"28/09/2013",28,9,2013,1.6094379124341,3.3905620875659,FALSE,FALSE
269,269,"Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"22/09/2013",22,9,2013,0,1,FALSE,FALSE
270,270,"Randwick Council","Malabar Beach",26,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"05/11/2013",5,11,2013,3.25809653802148,22.7419034619785,FALSE,FALSE
271,271,"Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"20/10/2013",20,10,2013,2.30258509299405,7.69741490700595,FALSE,FALSE
272,272,"Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/10/2013",12,10,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
273,273,"Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"23/12/2013",23,12,2013,2.30258509299405,7.69741490700595,FALSE,FALSE
274,274,"Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"07/12/2013",7,12,2013,2.19722457733622,6.80277542266378,FALSE,FALSE
275,275,"Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"29/11/2013",29,11,2013,1.38629436111989,2.61370563888011,FALSE,FALSE
276,276,"Randwick Council","Malabar Beach",1500,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"31/12/2013",31,12,2013,7.3132203870903,1492.68677961291,TRUE,TRUE
277,277,"Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"21/11/2013",21,11,2013,1.09861228866811,1.90138771133189,FALSE,FALSE
278,278,"Randwick Council","Maroubra Beach",2100,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"31/12/2013",31,12,2013,7.64969262371151,2092.35030737629,TRUE,TRUE
279,279,"Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"13/12/2013",13,12,2013,-Inf,Inf,FALSE,FALSE
