"","council","site","beachbugs","beach_id","region","longitude","latitude","date"
"239","Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/08/2013"
"240","Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"14/08/2013"
"241","Randwick Council","Malabar Beach",110,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/01/2013"
"242","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/01/2013"
"243","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"19/03/2013"
"244","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/03/2013"
"245","Randwick Council","Malabar Beach",140,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"11/02/2013"
"246","Randwick Council","Malabar Beach",24,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"01/03/2013"
"247","Randwick Council","Malabar Beach",52,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/04/2013"
"248","Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"07/05/2013"
"249","Randwick Council","Malabar Beach",3,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/06/2013"
"250","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"31/05/2013"
"251","Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"20/05/2013"
"252","Randwick Council","Malabar Beach",20,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/06/2013"
"253","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/06/2013"
"254","Randwick Council","Malabar Beach",0,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"06/07/2013"
"255","Randwick Council","Malabar Beach",170,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/07/2013"
"256","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"18/07/2013"
"257","Randwick Council","Malabar Beach",54,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"08/08/2013"
"258","Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"22/08/2013"
"259","Randwick Council","Malabar Beach",2,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"29/08/2013"
"260","Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"10/09/2013"
"261","Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/09/2013"
"262","Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"04/10/2013"
"263","Randwick Council","Malabar Beach",50,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"28/10/2013"
"264","Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"21/11/2013"
"265","Randwick Council","Malabar Beach",7,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/11/2013"
"266","Randwick Council","Malabar Beach",13,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/12/2013"
"267","Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"02/09/2013"
"268","Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"28/09/2013"
"269","Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"22/09/2013"
"270","Randwick Council","Malabar Beach",26,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"05/11/2013"
"271","Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"20/10/2013"
"272","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/10/2013"
"273","Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"23/12/2013"
"274","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"07/12/2013"
"275","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"29/11/2013"
"276","Randwick Council","Malabar Beach",1500,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"31/12/2013"
"277","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"21/11/2013"
"278","Randwick Council","Maroubra Beach",2100,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"31/12/2013"
"279","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"13/12/2013"
"280","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"04/10/2013"
"281","Randwick Council","Maroubra Beach",36,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"28/10/2013"
"282","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"23/12/2013"
"283","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"13/11/2013"
"284","Randwick Council","Maroubra Beach",130,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/09/2013"
"285","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"07/12/2013"
"286","Randwick Council","Maroubra Beach",11,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"29/11/2013"
"287","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"05/11/2013"
"288","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/10/2013"
"289","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"20/10/2013"
"290","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"28/09/2013"
"291","Randwick Council","Maroubra Beach",7,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"22/09/2013"
"292","Randwick Council","Maroubra Beach",4,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"10/09/2013"
"293","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"02/09/2013"
"294","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"22/08/2013"
"295","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/08/2013"
"296","Randwick Council","Maroubra Beach",10,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/08/2013"
"297","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/07/2013"
"298","Randwick Council","Maroubra Beach",5,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"18/07/2013"
"299","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/07/2013"
"300","Randwick Council","Maroubra Beach",16,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/06/2013"
"301","Randwick Council","Maroubra Beach",23,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"31/05/2013"
"302","Randwick Council","Maroubra Beach",37,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"17/06/2013"
"303","Randwick Council","Maroubra Beach",8,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"18/04/2013"
"304","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/04/2013"
"305","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"01/05/2013"
"306","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/04/2013"
"307","Randwick Council","Maroubra Beach",16,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"02/04/2013"
"308","Randwick Council","Maroubra Beach",33,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"25/03/2013"
"309","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"07/03/2013"
"310","Randwick Council","Maroubra Beach",20,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/01/2013"
"311","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"18/01/2013"
"312","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"05/02/2013"
"313","Randwick Council","Maroubra Beach",11,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"30/01/2013"
"314","Randwick Council","Maroubra Beach",60,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"23/02/2013"
"315","Randwick Council","Maroubra Beach",6,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"17/02/2013"
"316","Randwick Council","Maroubra Beach",4,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"11/02/2013"
"317","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"14/08/2013"
"318","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"29/08/2013"
"319","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"02/01/2013"
"320","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"30/07/2013"
"321","Randwick Council","Maroubra Beach",64,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"30/06/2013"
"322","Randwick Council","Maroubra Beach",6,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"06/07/2013"
"323","Randwick Council","Maroubra Beach",9,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"14/05/2013"
"324","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"07/05/2013"
"325","Randwick Council","Maroubra Beach",16,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"25/05/2013"
"326","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"20/05/2013"
"327","Randwick Council","Maroubra Beach",6,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"06/06/2013"
"328","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/06/2013"
"329","Randwick Council","Maroubra Beach",46,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"06/04/2013"
"330","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"19/03/2013"
"331","Randwick Council","Maroubra Beach",4,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"13/03/2013"
"332","Randwick Council","Maroubra Beach",10,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"01/03/2013"
"333","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"06/01/2013"
"334","Randwick Council","Maroubra Beach",5,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/01/2013"
"335","Randwick Council","South Maroubra Beach",28,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/01/2013"
"336","Randwick Council","South Maroubra Beach",450,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"01/03/2013"
"337","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"17/02/2013"
"338","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"13/03/2013"
"339","Randwick Council","South Maroubra Beach",21,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"19/03/2013"
"340","Randwick Council","South Maroubra Beach",16,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"06/04/2013"
"341","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"01/05/2013"
"342","Randwick Council","South Maroubra Beach",6,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/04/2013"
"343","Randwick Council","South Maroubra Beach",16,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"25/05/2013"
"344","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"07/05/2013"
"345","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/05/2013"
"346","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"06/07/2013"
"347","Randwick Council","South Maroubra Beach",66,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"30/06/2013"
"348","Randwick Council","South Maroubra Beach",47,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"17/06/2013"
"349","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"30/07/2013"
"350","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/07/2013"
"351","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"02/01/2013"
"352","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"02/09/2013"
"353","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/08/2013"
"354","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/08/2013"
"355","Randwick Council","South Maroubra Beach",30,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"11/02/2013"
"356","Randwick Council","South Maroubra Beach",92,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"23/02/2013"
"357","Randwick Council","South Maroubra Beach",13,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"30/01/2013"
"358","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"05/02/2013"
"359","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"18/01/2013"
"360","Randwick Council","South Maroubra Beach",33,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/01/2013"
"361","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"06/01/2013"
"362","Randwick Council","South Maroubra Beach",13,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"07/03/2013"
"363","Randwick Council","South Maroubra Beach",17,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"25/03/2013"
"364","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"02/04/2013"
"365","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/04/2013"
"366","Randwick Council","South Maroubra Beach",8,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"18/04/2013"
"367","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"20/05/2013"
"368","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"31/05/2013"
"369","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"06/06/2013"
"370","Randwick Council","South Maroubra Beach",27,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/06/2013"
"371","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/06/2013"
"372","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"18/07/2013"
"373","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/07/2013"
"374","Randwick Council","South Maroubra Beach",5,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/08/2013"
"375","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"22/08/2013"
"376","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"29/08/2013"
"377","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"10/09/2013"
"378","Randwick Council","South Maroubra Beach",4,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"22/09/2013"
"379","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"20/10/2013"
"380","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"07/12/2013"
"381","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/09/2013"
"382","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"28/09/2013"
"383","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"13/11/2013"
"384","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"05/11/2013"
"385","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"23/12/2013"
"386","Randwick Council","South Maroubra Beach",120,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"28/10/2013"
"387","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"04/10/2013"
"388","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/10/2013"
"389","Randwick Council","South Maroubra Beach",6,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"13/12/2013"
"390","Randwick Council","South Maroubra Beach",20,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"21/11/2013"
"391","Randwick Council","South Maroubra Beach",1200,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"31/12/2013"
"392","Randwick Council","South Maroubra Beach",5,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"29/11/2013"
"393","Randwick Council","South Maroubra Rockpool",90,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"29/11/2013"
"394","Randwick Council","South Maroubra Rockpool",79,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"07/12/2013"
"395","Randwick Council","South Maroubra Rockpool",630,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"31/12/2013"
"396","Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"23/12/2013"
"397","Randwick Council","South Maroubra Rockpool",7,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"12/10/2013"
"398","Randwick Council","South Maroubra Rockpool",210,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"28/10/2013"
"399","Randwick Council","South Maroubra Rockpool",25,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"05/11/2013"
"400","Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"28/09/2013"
"401","Randwick Council","South Maroubra Rockpool",4,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"13/12/2013"
"402","Randwick Council","South Maroubra Rockpool",12,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"20/10/2013"
